id,name_,catalogue_price,category,material_id,introduction_date
77b14fbf-5a54-4c2c-b4cb-30d618984e0a,Keyboard_915,28,Tools,ea5c757b-836b-4b68-b251-d087f4929c88,2013-09-11
7673af62-58e1-47f3-ba65-21083b481970,Plastic tuna_934,88,Plumbing,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2007-07-03
b50ae426-964e-4937-85dc-a607b9e48acc,Cotton keyboard_566,90,Flooring,ea5c757b-836b-4b68-b251-d087f4929c88,2013-08-01
487496cd-2332-45d8-a7db-9efe1ef9ea5a,Gorgeous wooden chicken_315,97,Outdoor,a81640ef-f8f2-44d3-ba59-913aef97eadb,2002-02-10
1e4ec0de-883f-4ce8-87bf-1e1f9631405b,Granite fish_995,63,Tools,a81640ef-f8f2-44d3-ba59-913aef97eadb,2013-02-20
8257d4da-9f23-4300-94b5-0cef649b4072,Unbranded soft salad_899,55,Plumbing,7d3109aa-6129-4432-8e61-6ba0c740d23b,2020-08-26
1e7f7f20-89ea-4dbe-b863-554a84990e5d,Incredible wooden chair_211,69,Outdoor,a93d06e7-bb88-4fd2-a401-e02f1330b873,2008-08-10
d801f2d3-dd43-4fb8-84f9-35d9bf969ce0,Granite bike_624,53,Flooring,a93d06e7-bb88-4fd2-a401-e02f1330b873,2005-05-27
32cf2853-18ad-4853-87ad-cf7e10afa858,Refined metal soap_537,27,Tools,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2017-07-27
adee5b1f-d933-4537-b81f-d60725703300,Bacon_154,9,Outdoor,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2000-08-26
a9d5a79f-0bd2-409d-85b2-926549767248,Rustic cotton soap_669,5,Plumbing,7d3109aa-6129-4432-8e61-6ba0c740d23b,2011-03-17
83626e51-e6f9-4f24-96d2-863ec0d92078,Plastic chips_154,82,Kitchen,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2004-11-24
a0b30d9f-a281-4e41-8449-84c0531a7daf,Pants_721,68,Flooring,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2021-04-29
f75f97aa-6baa-4895-a080-7010da37b28a,Soft computer_948,98,Kitchen,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2020-09-23
40585a74-1cd2-42c4-9d3b-e765f34735e4,Metal pants_391,9,Storage,7d3109aa-6129-4432-8e61-6ba0c740d23b,2006-05-04
e92e58c5-e809-402b-9444-fc03cb9184b6,Practical frozen ball_461,3,Plumbing,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2006-04-28
32149fd2-b0f8-4a47-8122-a605340c329d,Small hat_277,97,Kitchen,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2021-12-23
b5447634-d8f9-4708-9eae-7ec2fb837722,Gently used ball_130,42,Plumbing,a93d06e7-bb88-4fd2-a401-e02f1330b873,2014-05-22
e6a3738d-e26b-4c86-9e9e-6502be497e8b,Refined wooden bacon_742,14,Tools,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2013-04-20
ad554be0-1aef-412d-99ff-55b4e207ead9,New shirt_433,16,Outdoor,ea5c757b-836b-4b68-b251-d087f4929c88,2004-03-26
0c005a43-2ed8-48a0-afee-c844020d627a,Shirt_260,9,Tools,ea5c757b-836b-4b68-b251-d087f4929c88,2002-07-29
6b5db08b-d92c-4a2e-bfd2-06ce3b6baf8a,Small fresh chair_642,21,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2016-10-15
b0721d11-b45e-4024-bfd9-e26d46126bb5,Licensed ball_392,34,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2014-12-18
6da4a6e1-81d4-489d-a44e-eab130979b97,Intelligent cotton tuna_195,56,Kitchen,a93d06e7-bb88-4fd2-a401-e02f1330b873,2011-04-20
2cea1569-ba53-4ee4-a905-9854a7c0f4fb,Incredible salad_135,79,Tools,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2013-06-22
276bcba0-29b3-4cab-a089-bbed8e47f9ac,Steel towels_882,76,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2013-04-16
4f9967b7-2dcb-44ce-af9b-9b752106c09f,Cotton shirt_599,3,Tools,ea5c757b-836b-4b68-b251-d087f4929c88,2002-08-17
079a67e9-ccaf-4cf2-b28f-9a67f8764603,Bike_952,82,Storage,ea5c757b-836b-4b68-b251-d087f4929c88,2003-09-08
b7132c14-4db5-4eba-a1b0-2ae69a104306,Gently used fish_275,78,Kitchen,a81640ef-f8f2-44d3-ba59-913aef97eadb,2019-03-07
682281d4-8321-4980-a0f4-cd7d3275ef32,Wooden bacon_671,76,Flooring,a93d06e7-bb88-4fd2-a401-e02f1330b873,2003-12-12
aec6e752-ffe6-4842-a100-9f0b39cf6bf0,Gorgeous sausages_784,59,Kitchen,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2020-02-07
464a9f02-fbd2-47a0-9bec-bc31ceefa134,Table_225,34,Plumbing,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2015-01-23
e7c728bb-b955-4686-a9dc-7636a3067f3f,Plastic car_477,99,Kitchen,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2003-04-01
d4d7f1e4-304a-4914-8ee6-48d01e60abf9,Metal gloves_59,44,Kitchen,ea5c757b-836b-4b68-b251-d087f4929c88,2012-12-13
8589d48b-bcbd-46df-94c9-ae34a1ddfab0,Chips_604,45,Flooring,a93d06e7-bb88-4fd2-a401-e02f1330b873,2017-09-29
070c8d8e-48bc-4191-b50b-6f0444b0817b,New metal computer_483,16,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2016-09-24
58ff111f-0d15-4749-96f4-ae6964791e36,Ergonomic shirt_931,73,Storage,ea5c757b-836b-4b68-b251-d087f4929c88,2015-11-18
fb2b7bfd-9910-48df-ba03-3d30b360422f,New fresh gloves_94,75,Storage,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2018-03-22
2df6ca11-0bba-4210-b8f5-b9872f2c860b,Practical fresh bacon_907,33,Plumbing,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2012-09-20
cd37ddd3-2dcf-4d08-93ce-998d822f58b8,Licensed cotton gloves_830,37,Kitchen,7d3109aa-6129-4432-8e61-6ba0c740d23b,2001-10-16
41a59554-eb46-4c94-bd25-b90efa1b53b1,Steel mouse_351,42,Plumbing,7d3109aa-6129-4432-8e61-6ba0c740d23b,2001-07-11
83e56a9a-e78f-4e58-8eca-9adc00acab90,Metal hat_624,54,Tools,ea5c757b-836b-4b68-b251-d087f4929c88,2008-04-02
70fa28fb-4e85-4f15-b70b-90a0d3223bab,Licensed soap_942,98,Outdoor,ea5c757b-836b-4b68-b251-d087f4929c88,2003-01-22
3d5580a1-6d7d-431a-93a2-d18cb47095da,Used steel towels_289,87,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2020-12-03
91ea2d4d-1c2a-40c3-8eee-9ffd3f608aef,Wooden gloves_708,75,Flooring,a81640ef-f8f2-44d3-ba59-913aef97eadb,2006-08-27
02a3880c-0213-4885-ae73-ab4efa8fac16,Cotton keyboard_132,31,Flooring,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2018-02-22
37e9f735-1488-4f2a-81fc-185247ba3d5e,Used soap_265,8,Plumbing,a93d06e7-bb88-4fd2-a401-e02f1330b873,2013-12-09
69ed2b91-dfb0-4f1c-bfcb-afb31fbd20eb,Sleek shirt_902,32,Kitchen,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2008-02-22
202a90c7-c209-45ef-b11e-bd99c98e688f,Hat_377,87,Kitchen,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2012-05-29
9474e47e-42f8-4651-89cb-4db6e7c8c99b,New cotton towels_476,98,Tools,a81640ef-f8f2-44d3-ba59-913aef97eadb,2013-08-28
536742fa-eee0-40a9-8a27-5408926daae7,Frozen hat_56,32,Plumbing,7d3109aa-6129-4432-8e61-6ba0c740d23b,2002-06-30
3255f28e-c043-4b4d-941a-da2560e9700f,Frozen mouse_931,50,Plumbing,a93d06e7-bb88-4fd2-a401-e02f1330b873,2021-12-07
cb414be3-f15f-4e3f-b81c-e144aec5ce3a,Concrete pizza_383,50,Storage,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2008-07-25
414dc233-6dd1-4e7e-8c01-cad4d3d9d67e,Handcrafted chips_97,28,Flooring,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2010-06-14
8cb089ad-fc8d-4aef-bcc6-100947f328c7,Computer_94,55,Flooring,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2007-03-19
ec5e71fe-9eec-422d-8a90-a69ce597e9ea,Ball_412,40,Flooring,ea5c757b-836b-4b68-b251-d087f4929c88,2020-07-24
74f9bb5e-75d7-4bc8-aec7-bd4bafd848d3,Bacon_56,51,Tools,7d3109aa-6129-4432-8e61-6ba0c740d23b,2009-04-22
0292be31-1840-4325-9308-f210d4762e72,Intelligent tuna_40,10,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2014-01-26
eaca6a44-8b9c-4e30-949e-0e257b178bb5,Unbranded fresh computer_859,36,Flooring,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2019-03-29
601e4d71-7177-487a-9922-15f4576ec079,Incredible cotton salad_466,69,Storage,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2013-12-01
78d588dd-cdb5-40a4-bd72-11d514796ea4,Shirt_759,33,Flooring,7d3109aa-6129-4432-8e61-6ba0c740d23b,2000-11-16
a717ed96-e94c-42c1-8963-aa335a972aeb,Granite cheese_919,31,Plumbing,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2004-08-02
15b1f571-3146-4f48-a33a-f5346d4bef60,Wooden hat_480,82,Storage,a81640ef-f8f2-44d3-ba59-913aef97eadb,2007-06-03
be404285-2bd4-47d7-9ca2-492ba2d4e009,Fantastic towels_832,85,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2015-03-02
b024a036-fa09-41d5-a03f-5c869e67ce11,Plastic hat_287,29,Kitchen,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2015-04-01
a6bf71a6-07dd-4757-a536-006571c24896,Soft tuna_126,69,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2007-05-25
eae03269-5d6e-4eb4-9d06-049fd200ca14,Bike_671,53,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2021-08-31
63bd25f6-39b0-4d90-8980-a8be1d84c6f2,Licensed mouse_249,97,Kitchen,7d3109aa-6129-4432-8e61-6ba0c740d23b,2006-05-31
41abf807-456e-4cde-8c8e-c4e10cfe0a7f,Cheese_23,45,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2000-09-08
6cc6a032-ff8f-4f6a-969d-fdd4ec94f980,Incredible chair_635,37,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2008-03-08
c53ccc2b-58c2-4ed9-88fe-d4d9249a72f8,Handcrafted car_760,73,Storage,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2006-12-04
a765cb11-4c87-47b2-9a7c-f8345c1c0b25,Intelligent chair_976,13,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2014-10-12
7f0f03d5-c242-478b-b517-f02fd0305ae0,Unbranded mouse_14,56,Plumbing,a93d06e7-bb88-4fd2-a401-e02f1330b873,2012-06-09
d8b8111a-4136-44e0-9f81-7ee25e1ac249,Mouse_531,45,Outdoor,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2006-03-10
7b6684e2-e5f7-4799-863c-e16bf9a631c4,Steel salad_674,7,Outdoor,a81640ef-f8f2-44d3-ba59-913aef97eadb,2013-02-04
ff557759-f057-426b-b8db-a1ae1215471f,Sleek rubber pants_571,85,Plumbing,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2001-09-22
8b33e36c-322f-4c71-8b83-d2755594b242,Sausages_164,6,Tools,a81640ef-f8f2-44d3-ba59-913aef97eadb,2019-07-14
ef1bdeb9-1adf-4ef9-ac87-745071b512a2,Ergonomic hat_979,52,Kitchen,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2022-02-12
7d35b6e4-9b4c-4665-b839-7756f61cfa57,For repair granite ball_546,96,Storage,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2004-11-12
f6c5de9d-cf1a-43a4-bc47-61a41be498fe,Refined plastic shirt_591,9,Outdoor,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2012-03-09
e47b2292-f372-47ea-9f7d-660fb19139c7,Handcrafted rubber keyboard_364,30,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2000-05-30
4e28ed5f-391a-4879-8bdd-706de316d2ee,Cotton keyboard_777,29,Plumbing,a93d06e7-bb88-4fd2-a401-e02f1330b873,2011-06-19
96f3e0e5-cd29-47ab-ae85-efc8cc9dd00d,Frozen shoes_281,70,Plumbing,7d3109aa-6129-4432-8e61-6ba0c740d23b,2016-09-13
b53dd89c-d6cc-4a37-b7c9-1bf0c9b5ac55,Steel gloves_23,93,Storage,7d3109aa-6129-4432-8e61-6ba0c740d23b,2015-08-18
492a909a-b2f8-4b53-98c2-c5a5e178caa9,Salad_742,75,Outdoor,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2000-09-03
c16e6bfc-23b7-4029-a413-5006b1de3e1a,Handmade soap_824,67,Plumbing,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2010-04-27
ed44ef2f-eaeb-4a46-ae7b-9c8f9410b18b,Generic tuna_576,11,Plumbing,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2006-06-20
1162330f-b9aa-4c5b-8d33-21af7ae4fd82,Plastic bacon_34,16,Kitchen,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2022-11-28
8fbed878-051e-499e-b312-c0a2694bad71,Rustic frozen tuna_996,84,Flooring,7d3109aa-6129-4432-8e61-6ba0c740d23b,2001-06-24
34528426-6c1a-4cf4-8261-da355a3252db,Rubber bike_120,23,Tools,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2019-08-02
c8b6356c-d578-4a9f-9b72-192e701a668e,New bacon_633,17,Storage,a93d06e7-bb88-4fd2-a401-e02f1330b873,2018-05-13
11b6076a-52c1-41aa-bd45-b716d2036b3a,Ball_431,6,Storage,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2002-04-30
874ebf55-7ab5-4620-b43f-54624a4a9172,Small frozen towels_208,65,Flooring,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2008-04-29
453e9458-ac2b-4be2-bc4f-d57ff1ce579a,Steel chips_33,58,Flooring,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2011-01-19
1e508291-d95f-44bf-bc39-ede19509a673,Practical cotton car_231,73,Kitchen,ea5c757b-836b-4b68-b251-d087f4929c88,2011-01-10
6eb7e779-70bf-4ab9-a1af-c07b11c7dbd5,Table_562,77,Plumbing,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2003-03-07
2ab5ea3d-42f5-4623-aa4d-60185be6f4c4,Gently used concrete ball_153,50,Kitchen,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2016-07-18
6f432729-d580-4b27-8cef-3c2706e38d3d,Frozen bike_818,71,Storage,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2007-06-26
bcc66a29-55c6-475f-a344-51e9d48cf2d2,Gorgeous plastic chair_969,57,Storage,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2001-08-17
8011d363-79d8-4f9c-be93-487b7a1ec791,Chair_595,33,Kitchen,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2019-04-18
0b411e07-567a-4a64-85b6-53e303ccd36a,Intelligent frozen cheese_884,57,Kitchen,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2008-10-10
60e2c95b-ffc1-4c74-a203-ae4e5bfa8bd8,Ergonomic fish_270,10,Flooring,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2019-04-03
03f47369-5fdf-4203-9899-79846bb433d4,Mouse_260,54,Outdoor,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2018-05-02
1cfc3cb6-5afb-4802-8ae8-7a1e321b3269,Concrete salad_650,39,Kitchen,a81640ef-f8f2-44d3-ba59-913aef97eadb,2005-10-06
d2718263-29ce-4f8f-9240-09c169364f92,Rustic fresh table_683,45,Plumbing,7d3109aa-6129-4432-8e61-6ba0c740d23b,2012-10-05
9d6700da-e7d3-4eef-9e63-8522984a0355,Chips_184,46,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2002-11-10
11997e78-cf91-4b9c-b33a-cc805fcb8ff5,Plastic ball_615,53,Kitchen,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2015-09-02
5e135c2b-1bc9-4430-9405-09e220eee7de,Soft shoes_900,83,Kitchen,ea5c757b-836b-4b68-b251-d087f4929c88,2020-04-12
a1274588-33bd-4306-a4f6-07ada84eff75,Rubber bike_112,45,Kitchen,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2010-06-17
a677b468-29eb-47a4-ad09-0752b4e8c02d,Gorgeous cotton towels_582,24,Kitchen,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2011-09-14
c8788ee1-08ab-4627-b92c-fc568186cf97,New granite salad_444,51,Kitchen,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2006-02-03
cdafacbc-47fd-40ac-a511-78b945e26472,Generic bike_550,29,Tools,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2010-01-19
6447a515-5881-4bb8-9beb-18fc4661b804,Practical rubber hat_883,70,Tools,7d3109aa-6129-4432-8e61-6ba0c740d23b,2003-06-30
22f7c2c2-0621-4924-9701-59a88c477886,Small rubber table_583,19,Kitchen,a93d06e7-bb88-4fd2-a401-e02f1330b873,2020-02-18
42b52435-4490-49c9-8a77-3b9ddf28fe00,Soap_500,44,Flooring,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2012-07-25
b455d77d-3d44-4318-8128-4323de43f726,New gloves_649,98,Tools,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2008-06-17
0b73c61d-56d7-4f8c-978f-6bdd331d5225,Intelligent salad_103,89,Flooring,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2001-03-26
0ef6e80f-ce91-4760-a7f0-0cff6d3f283c,Rubber gloves_128,93,Kitchen,a81640ef-f8f2-44d3-ba59-913aef97eadb,2000-06-10
a9f1c8d1-d1be-4d07-a382-753c3adbcdb8,Small chips_689,32,Kitchen,a81640ef-f8f2-44d3-ba59-913aef97eadb,2006-02-14
403e9c75-072c-4e71-a873-0c1b2bbc4074,New concrete soap_167,51,Flooring,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2015-11-16
d1ef6714-7ada-46a9-a3de-21f326bd11f6,Gently used cotton fish_36,56,Kitchen,a93d06e7-bb88-4fd2-a401-e02f1330b873,2009-12-08
e654d972-d8fe-485a-98bc-09311402ad88,Rubber pants_511,8,Plumbing,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2021-03-08
cf223017-5b9f-45bb-8f3b-a4bc20c98dd1,Unbranded car_65,34,Storage,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2006-04-12
ca5cecf6-986e-4862-b469-27df58027df6,Metal towels_441,27,Tools,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2011-01-06
ebad5d33-9b74-457d-a4d3-f7f06b15837c,Soft table_184,57,Flooring,a93d06e7-bb88-4fd2-a401-e02f1330b873,2009-10-06
ad6b0e4b-91a9-4302-bce6-9c8e73a7e3af,Sleek bike_475,42,Storage,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2008-06-10
5803584d-5ccd-4d2e-84e9-2d866016785a,Sleek pizza_844,64,Flooring,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2011-06-26
45791524-9140-416d-9211-3e7ae744bff5,For repair wooden fish_975,97,Outdoor,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2012-01-14
2dd83930-27c7-4679-b3fe-c3e649adcf7c,Cotton chicken_126,93,Storage,a93d06e7-bb88-4fd2-a401-e02f1330b873,2009-10-04
aff9c5e7-2b60-46a8-ad1b-e4d402353206,Used gloves_662,70,Outdoor,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2012-09-20
4dbb2bce-d238-49ff-97d9-435dc735b3e4,Handmade cotton pants_47,91,Tools,a93d06e7-bb88-4fd2-a401-e02f1330b873,2013-03-21
17d93cc9-f0c5-4fc4-84f0-3646fb72d062,Sausages_824,60,Outdoor,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2021-03-28
7e0b484a-6b47-43e0-b037-7f1719aaaadb,Ergonomic frozen shoes_145,49,Storage,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2007-09-05
1dba75b1-2968-44b3-bf49-e5e9e7878147,Used mouse_536,86,Storage,a81640ef-f8f2-44d3-ba59-913aef97eadb,2012-02-07
74de0281-7eda-4552-9dca-a864a02ca3ae,Fresh bacon_291,84,Outdoor,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2014-04-27
c7bcd383-7509-4b52-9b12-40a80dc0bf7c,Granite chips_209,3,Plumbing,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2006-11-03
8d2c88fd-b963-4249-bc1e-b933cc96011e,Incredible concrete towels_959,38,Kitchen,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2016-03-04
09044de4-fbd6-4b4f-91d6-4a2ff1f9d274,Handcrafted bike_631,16,Tools,a93d06e7-bb88-4fd2-a401-e02f1330b873,2012-05-14
4d1ccd91-5782-48e3-b848-0d8fc240b8ea,Practical granite keyboard_681,92,Kitchen,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2018-04-05
330193f4-2fa3-495a-ab1b-4a9e38d37336,Intelligent car_486,70,Storage,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2009-10-29
4de1f8b9-f164-46ae-aeee-9874e6a26af6,Handmade shoes_970,10,Flooring,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2013-08-07
59775609-fae4-468e-8bfc-f5d47c6a8164,Unbranded pizza_168,51,Tools,a81640ef-f8f2-44d3-ba59-913aef97eadb,2012-10-02
9ecbf7c1-bb74-4d9a-8287-535c9f2137b5,For repair fresh bike_542,83,Flooring,a81640ef-f8f2-44d3-ba59-913aef97eadb,2012-10-16
1f65cb81-8d6e-4457-9fb9-d51a59576abe,Unbranded fish_921,66,Storage,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2004-10-30
0f819e2e-6e29-4302-9493-4a6603065307,Concrete tuna_378,46,Plumbing,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2012-08-28
401e1d85-4f09-4216-a4cc-f676c032c0f1,Rustic cotton chair_203,34,Flooring,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2017-06-04
8fe3c25d-c27d-4351-b14e-00225a905904,Plastic keyboard_903,11,Tools,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2018-11-21
f35a9631-3dc2-41e0-b528-fa7063b919c8,Salad_863,100,Flooring,7d3109aa-6129-4432-8e61-6ba0c740d23b,2004-12-24
c9a707bc-ff12-49e9-a978-eb532a299339,Cotton pizza_819,89,Storage,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2010-04-15
7f2a1c4f-a394-4faf-8482-3d4aa7110fc2,Refined shirt_196,53,Flooring,7d3109aa-6129-4432-8e61-6ba0c740d23b,2011-08-12
e7841b56-85e1-40fc-b7de-7261571dd3f7,For repair steel bacon_421,45,Plumbing,ea5c757b-836b-4b68-b251-d087f4929c88,2013-09-13
25f8ba8c-2b80-494c-9fb6-6997d0b433d5,Licensed fresh salad_19,93,Storage,7d3109aa-6129-4432-8e61-6ba0c740d23b,2007-06-01
0e07cc3f-c621-4db8-b8fb-29bb545cab91,Handcrafted keyboard_12,13,Storage,4000b7dc-cf99-4bc5-80e8-ebe3353342ce,2004-05-10
f8f589f8-c969-4b53-b935-a93e22ed851a,Tasty bike_770,6,Flooring,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2008-05-07
0667a340-68ef-4cb6-b1ce-88f3fff0fda8,Small cotton car_223,70,Flooring,a81640ef-f8f2-44d3-ba59-913aef97eadb,2018-06-13
3315ae06-94e4-4b72-b705-8ad0edb6426a,Handmade shirt_998,10,Outdoor,7d3109aa-6129-4432-8e61-6ba0c740d23b,2017-03-05
af255629-c34e-4e8f-a234-7f784d39bd46,Wooden keyboard_735,20,Storage,7d3109aa-6129-4432-8e61-6ba0c740d23b,2008-01-06
7c91f930-1d44-40ba-85b2-f32975c44ac8,Small ball_524,57,Tools,7d3109aa-6129-4432-8e61-6ba0c740d23b,2009-04-29
3c0cb477-e9f1-4c5b-add3-c311d9bb59f2,Intelligent soft shirt_908,38,Flooring,a81640ef-f8f2-44d3-ba59-913aef97eadb,2002-01-18
f97683d3-4723-4dc3-aa51-32eb518174a9,Unbranded shirt_771,38,Flooring,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2021-02-01
a5dee9d0-a25d-4091-a0cf-5d34ca8c75fb,Pants_134,59,Kitchen,a81640ef-f8f2-44d3-ba59-913aef97eadb,2021-12-29
4b6a70ca-ae29-4268-8a6f-929d3c4371b3,Rustic chair_805,59,Storage,a81640ef-f8f2-44d3-ba59-913aef97eadb,2004-02-13
3d496d17-7cf7-4f11-9d8d-87fc2aa277a1,Licensed steel sausages_812,25,Kitchen,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2013-05-06
1c9bd752-8343-4486-b3fe-dc01c6d15bab,Shirt_855,87,Plumbing,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2017-12-21
aa24b161-7164-4c0a-ad17-495961842029,Car_450,58,Outdoor,a93d06e7-bb88-4fd2-a401-e02f1330b873,2001-09-14
0feebc84-e15a-4b4d-b7f9-755adbc0dfb3,Ball_255,35,Tools,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2002-09-20
4dd0afc5-94cc-4a58-912e-3b5798fbc619,Shoes_321,56,Flooring,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2013-11-10
e88cc4cf-2de1-49a9-9dc0-6332608b94ce,Towels_455,82,Plumbing,a81640ef-f8f2-44d3-ba59-913aef97eadb,2000-12-05
531fdfcb-d331-4923-bcc4-f51173dbad25,Computer_984,64,Flooring,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2004-11-29
d0448d96-58f3-41eb-b37e-c8f9787028f0,Handcrafted towels_846,23,Plumbing,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2013-07-22
7232e799-871d-4a27-86cf-e1fd968a68a8,Tasty gloves_905,94,Tools,a81640ef-f8f2-44d3-ba59-913aef97eadb,2016-07-08
8c0c6b90-2da4-40ce-9737-2dd6a1e83281,Sleek fresh hat_835,66,Storage,5bb14b26-1c8b-4fd0-bdf1-39a1d6a744f0,2019-02-28
28268204-0146-41dd-94c5-767b3eb7b5fc,Chair_834,99,Outdoor,2ccb1c94-2293-4cb7-b0c7-9cae08203b1f,2008-01-08
13de0d03-fa47-46ef-9998-5319ac598335,Metal towels_243,71,Flooring,3469cc7b-d108-40b7-b800-d9739aa0e4f9,2012-01-23
4760f3a3-f489-4ffb-8f5a-4cab592dd54a,Incredible pants_351,53,Plumbing,f1fb6bd9-700f-4a43-af9d-e88dc02e9c62,2005-02-10
