id,name,issue_year,main_building_material
2b74cbb6-7e5d-4a42-9478-4d571295c8cb,Ball,2017,Wood
0935a6d2-c737-4f9f-b58e-86075c37126a,Towels,2017,Wood
5dd0b7a4-e7a1-4f55-bdd8-817bae9fc6e4,Handcrafted chips,2001,Wood
d5742056-ae4e-4402-b121-df4267348dd3,Metal table,2019,Plastic ABS
30593811-12e1-4750-b716-52b2422cd243,Chips,2006,Plastic POM
3dd79df7-6951-482e-9c2b-858980195534,Pizza,2009,Plastic POM
8e59ceaf-2950-4dc3-9636-ee3a684cc0e7,Awesome keyboard,2005,Glass
0e560037-64d7-4c89-8ddd-77efeb8c43c9,Handmade concrete bike,2019,Glass
0ab092b2-45bf-4e3a-a3dc-de975a18a166,Ergonomic wooden chair,2016,Steel
ed783abd-a950-4557-b316-6470a014d970,Soap,2014,Metal
637ff485-cc7b-4c47-a18f-aecad71b5a76,Rustic mouse,2000,Steel
a26dc586-df3f-46b8-a9d2-379dbcc3dad9,Frozen ball,2016,Fiber
0f72a2cb-4636-4389-b918-30585ff6073b,Tasty sausages,2021,Steel
ec67b006-4f11-4292-be94-ea4c9aa758a0,Tuna,2020,Plastic POM
a347c514-c139-4e4d-8fbb-d9a838a5df79,Small car,2014,Aluminum
df473f5d-4600-454f-9a8f-1237453648d1,For repair chips,2010,Metal
030a9de4-0f6f-460d-87f5-951a5e5b07af,Tasty cheese,2016,Fiber
adfd973d-2e5b-487c-acff-f92e54ac0466,Chips,2000,Wood
9b77e70a-de62-46dc-99dd-366234b8896a,Frozen keyboard,2000,Metal
4431c6dc-650c-4b29-bc0f-39e0c6d30576,Gloves,2000,Aluminum
e15b7df6-b9c8-4500-a292-2a0210c6e39a,Fantastic steel cheese,2005,Metal
aba078aa-4a18-49db-95f7-59c7e407f586,Car,2019,Plastic PBT
a5466676-77d6-45dd-b47e-ad9ae97ff4c2,Car,2001,Fiber
a70247a2-922c-4cce-98a4-231122c8dd4a,Used mouse,2014,Wood
69d8a6dd-1dbc-4f3a-99e7-727b868c396f,Chips,2013,Plastic POM
e4c11522-a16d-4d97-90d3-aa985427c989,Small plastic hat,2016,Glass Fiber
77212068-c834-4d1c-8d64-2009b34a5026,Licensed salad,2019,Glass
c8d4b01d-c5ab-41f6-a4ab-4b18c2f9a397,Gently used cheese,2018,Plastic ABS
1549b2b5-cb99-4380-b353-5df6ddfbcdd6,Chicken,2007,Wood
23d59084-e233-4a15-a48b-551b812308b0,Small chicken,2013,Glass
a3c8442d-0df5-43ca-9aa7-5d9a58fa9043,Practical hat,2008,Glass Fiber
3a84e200-09b1-4e65-93b4-ddbed06fe46e,Generic rubber soap,2009,Plastic POM
527f5199-e2ea-4448-a966-6b720b0ac7e2,Handmade wooden tuna,2004,Steel
ef8793c2-1949-4257-8de2-08d4679a4ba6,Salad,2017,Plastic POM
d5cf14e9-0d6f-4d7b-aae3-c38dca61b2fb,Bacon,2005,Plastic PBT
c290d42c-6038-410f-b235-384500b911c0,Gorgeous car,2016,Glass Fiber
32c28652-7e3e-4149-985b-bbe93114fcfe,Rustic car,2019,Plastic PBT
b507a95b-c668-4755-9d45-794199197f4d,Soft car,2015,Glass
67be5daf-b1f2-4090-89eb-480a6c41c3a3,Rustic tuna,2005,Plastic PBT
aa577c71-e44c-4a63-a8bc-bb81515adf21,Bike,2017,Aluminum
bf94dcba-8d23-46aa-9573-cc80dfd18921,Wooden chair,2002,Plastic ABS
5f936bbc-c36d-44a6-a1c0-59a3c6272448,Soft mouse,2003,Plastic PBT
a6c64276-9e16-451f-abec-accc178e86c2,Tasty gloves,2020,Metal
71c4a522-f66e-4cde-b2dd-d75ffd323cd8,Soap,2015,Plastic ABS
c6a8d111-3f6d-4b2d-80e9-b679adaaeaf5,Metal computer,2022,Aluminum
22d21387-fb75-4536-bfc5-8b47cdf1bc2f,Generic frozen chips,2009,Aluminum
25288004-6867-4166-b0e6-b8dd6dd26da7,Sleek computer,2000,Plastic POM
e6c8e0a0-5282-4f59-8246-40bca8ddf271,Computer,2003,Wood
004649d4-7bf6-4cfa-8857-0345c9817b10,Intelligent chips,2009,Plastic ABS
f1e10c78-9665-4ee1-98e6-dde826965dd2,Pizza,2003,Steel
2ed47c85-5148-4094-a581-3ade9c35252c,Awesome frozen pants,2003,Steel
2efcf5aa-58c5-4c21-bb1c-47e583c07d17,Practical bacon,2020,Wood
7c3e9ecb-778a-47fc-9560-9b1f975416c9,Gorgeous cheese,2017,Glass
2bf60f42-534c-4701-9ce2-223a31203ad5,Sleek steel tuna,2009,Plastic POM
4f275043-0e9e-4985-9752-2fdfe5f31827,Unbranded cotton chicken,2000,Fiber
7df53bf1-dcea-4a2a-9ec8-c559e9eee06f,Licensed steel sausages,2009,Plastic POM
8da0aed1-639e-4cf5-a17d-99d0464f02a3,Fish,2010,Glass Fiber
945f5faa-894d-4e66-bff1-5bd9a437130c,Rubber chair,2004,Glass
31cbe478-acfc-40f0-b97b-89cce6d2fdb0,Mouse,2008,Steel
244f4ebb-e321-4362-bff7-c2908765015f,Wooden soap,2002,Plastic PBT
be9487da-c7d9-4656-a680-2922c04605f9,Sleek bike,2019,Plastic PBT
75868e02-b938-4fd0-a23a-4cdc600246b2,Soft gloves,2010,Steel
57eb97a5-35b9-4d03-a8bd-1944adf017b7,Towels,2011,Glass Fiber
8f2f7a31-42e2-4e20-a420-6138dba48f15,Soft bacon,2006,Aluminum
00894066-a116-45c2-9e58-ac72b0ff50f2,Steel keyboard,2016,Glass
8789d2d6-39ea-49ad-b29a-345fb2e0ca75,Soap,2014,Fiber
cef2c4cb-bc24-4e26-a885-95fc96c369a7,Used cotton chicken,2007,Plastic PBT
f16d8e7e-c6e8-4abd-9cf8-499c57733400,Hat,2015,Plastic PBT
59e994ce-8035-4a2a-8fe9-af801dfb7dfe,Ball,2018,Wood
bc47d7b3-824c-4cb6-8f0b-c16bcac02259,Plastic table,2004,Glass
0635dd79-9d61-4fd4-89ac-ddfd84cada1c,Sleek granite computer,2013,Aluminum
88d87dea-2cb6-4d7f-ba06-27cf1f3803c3,Fantastic chair,2014,Glass
9e2bf74d-5fcc-47ff-9974-c024b2ecf348,Incredible computer,2009,Glass
bcf7c682-3a72-4ab9-9fbd-f5426b02404e,Steel shirt,2018,Glass
17b89f63-76da-4774-a644-79944da82b60,Cotton shoes,2015,Steel
44c0ac86-ccf0-47bb-a16f-72b7cc839dda,Handmade sausages,2009,Fiber
b5899b61-c95c-4bd5-9de1-d970038f8ff8,Small rubber shoes,2022,Steel
a55123fa-bd40-4e34-82d7-39140e53c445,Gently used cotton salad,2002,Glass
4b6820fd-df1e-4cb2-bec7-5b51b58d7288,Used metal chips,2006,Glass Fiber
cbc8a4b9-1b8d-471e-9874-5b40f8f00f94,Frozen table,2013,Steel
dee4c590-a08d-426d-8caf-63fe7651014c,For repair chips,2011,Aluminum
6e69ea2b-8451-4e13-9e44-bd6c55f82503,Gorgeous soft mouse,2009,Fiber
30694e6c-23dc-4e4d-a258-3b9066853b2a,Cheese,2019,Wood
40d9df68-7132-4833-9824-6a480d35ad40,Frozen shirt,2009,Metal
078dc5ce-fc0b-42af-86b4-a114aeb280bd,Frozen bike,2005,Plastic PBT
0104ca08-50a1-4d4d-9359-573ed67f6e00,Frozen chicken,2011,Wood
c47e1a24-1044-41a7-b68b-7d659bb4ca49,Cotton computer,2017,Steel
07e90def-fdcb-43eb-938b-4add55fbd4f2,Salad,2005,Plastic PBT
de865cd1-2897-4552-b57a-7f4d5c24e1c3,Handcrafted fish,2011,Plastic PBT
e0f76ec1-9b90-43c2-8a49-f14c29b75c1d,Cheese,2004,Aluminum
bbc982d6-0558-464d-a222-f9f912b873e5,Chair,2001,Fiber
c7b2e0ea-8ae2-4026-97fa-7ca4a4dc0153,Gloves,2012,Fiber
54c74834-5079-4223-93b7-e03c02000971,Wooden table,2008,Steel
53e8b3bc-0a56-49d0-a006-ff64f2d1767d,New wooden bike,2002,Steel
11c0e500-8d68-4c38-8b39-8e09db70208e,Fresh towels,2016,Steel
e4cbbbba-4059-4c44-b4be-b97d5133056b,Keyboard,2020,Glass Fiber
7a430525-f99c-41ac-a4b2-65e303038534,Cotton shoes,2004,Metal
8e5a423c-c792-4353-b2a4-a99aededf2fb,Concrete table,2015,Plastic POM
ece4ab02-6126-4417-9b7d-0ded7dd26cc6,Gloves,2000,Glass Fiber
7cc8e7db-c22b-46fc-ab8e-a43fb0204d74,Car,2003,Glass
68cbad7c-8ec1-4bab-a513-1fab8b2d9e71,Gloves,2009,Steel
6e0f9d1d-befa-4eed-b56b-bbc47929173d,Practical wooden ball,2009,Glass Fiber
4f50ebf5-0390-402e-9777-04df5b703ae2,Gently used soft mouse,2009,Plastic PBT
b47edffd-89c3-4218-b1e0-3786120c7b27,Frozen bacon,2001,Wood
64139984-07b6-4d2b-9f8e-c9f3b37b3381,Practical ball,2002,Glass
6295fd3b-5080-4b71-9d3c-e90411091edc,Rubber ball,2009,Wood
11dba89c-d1f6-45ba-ba7a-504f22d3af9a,Concrete keyboard,2008,Plastic PBT
010c150b-fc54-4467-be91-36109b9a6318,Used wooden chicken,2006,Plastic POM
9b74ef8b-e238-48d2-bf37-df0bcc34d788,Unbranded cotton pants,2008,Plastic POM
b6c2d17b-cae1-4baf-b337-c6ede841915b,Awesome sausages,2008,Plastic PBT
0432a16a-a630-4900-91af-007f427ef861,Sausages,2011,Wood
1565b9a8-a291-4dbc-9b69-6272ec7b08c5,Practical fish,2020,Plastic ABS
1bb0dba5-73c7-4282-ac23-676049c52942,Soft car,2013,Wood
83dfc7e4-ce8c-4a0a-8eeb-7f7bfcff7b32,Wooden chair,2002,Steel
0b2f2c3a-05b5-4658-9848-ed93591248cf,Steel shirt,2008,Plastic PBT
e348cb0a-9286-45ca-81b9-c73bee2fb4ed,Fresh computer,2021,Glass
1d24f9d9-2097-4ed2-b067-83594d5dec52,Refined sausages,2015,Glass Fiber
a7b20b3d-ed27-4342-8090-038d927f8dd5,Steel gloves,2003,Wood
54125940-6304-4d1d-a478-a12dc82e4659,Rustic fresh bike,2013,Steel
5ccb5f14-03fc-499e-90b3-880f2878c9b3,Frozen pizza,2022,Plastic PBT
ec5f2160-112e-458b-a59f-e67fa2f9ff1f,New gloves,2019,Aluminum
35aa5d2d-e69f-43e0-ba9c-aaa005b7ac10,Computer,2011,Plastic ABS
6a8e0ffe-e3f5-40da-b1d0-2b9bb927e57c,Tasty computer,2016,Plastic ABS
91f6a97b-9af8-45c0-814e-756c8d422dcf,Intelligent gloves,2014,Aluminum
a260c4ea-1c18-4339-b497-d849872eec94,Fresh ball,2010,Glass
20e9b0e7-7520-401d-946f-2f5acb903e64,Concrete computer,2019,Aluminum
9131ba0b-a96b-4fd8-9082-f01c740aad45,Bike,2019,Glass
9d10679d-7c0e-4089-a2ae-23d4a16d6670,Refined computer,2009,Plastic POM
df78170b-f694-4490-8a87-0c4fb225f6fc,Plastic towels,2016,Plastic ABS
cc5bc09b-35ae-41d5-9b9d-80a62d2feee1,Computer,2010,Glass Fiber
a2f60152-640a-44ba-8c15-899256c24097,Wooden cheese,2017,Metal
f00a836b-72b2-4c7d-b60b-1f784edf51ac,Cotton car,2020,Plastic ABS
cf7d2b1b-8b1d-43f4-9c18-b81f0ff0c1b5,Wooden fish,2010,Glass Fiber
0e1d188e-8581-41e9-9512-87b8389bf645,Fish,2022,Wood
fffb21ea-e9ca-4476-b8b0-27d6f30aab6f,Gently used table,2007,Wood
cf449666-cddb-4e44-a5f1-d8d60ac63210,Ball,2018,Wood
cff4846f-7032-48db-afb7-5f78e52225bd,Granite shoes,2004,Wood
c4b09555-ba81-4e32-8cfc-3d865d4a06be,Refined rubber towels,2021,Aluminum
cae10ef6-2d15-4ed6-a75d-46bff7ef5b14,Bike,2001,Glass Fiber
d375e4bf-031e-4240-89b0-d2459a196e9b,Rubber car,2020,Plastic ABS
7aa967d4-9ad1-4e5d-9dc2-ff53cd0cc4a6,Intelligent wooden table,2011,Plastic POM
c893bb89-d165-42a1-b8ca-6bc8ab40229d,Refined towels,2008,Plastic ABS
9b43c1cd-50d9-42af-a5e9-e70ce9f96fdb,Fresh table,2001,Metal
0f4718c8-3a7c-4426-aa28-241fb8257d7b,Hat,2019,Glass
da88c97c-86ad-4d69-ae3d-642d84898a36,Plastic bike,2001,Wood
6101dfb4-1d1d-4a10-802c-8877ba31affe,Granite bike,2010,Glass
9239b4ae-206f-4699-ba68-5b79090838b8,Salad,2001,Fiber
2165a192-98b7-497f-97a2-bfa9612f0b0a,Frozen gloves,2000,Steel
e18f35eb-6d46-4e42-8f6f-4c63629d6b94,Fish,2003,Metal
d7ca2710-b668-4da3-b7a3-f1d4d7ac0cc6,Gently used mouse,2011,Steel
b6d73948-1548-4bb7-9775-4874e9ab58d4,Chips,2011,Steel
b685acef-592c-44cb-b706-35fd38516d54,Rustic rubber pants,2011,Plastic POM
d32078ae-ea55-43d7-99d6-ca8ccad4b03f,Fresh table,2019,Fiber
a9881d77-c6c0-47b9-b84e-0a2ff10e51ba,Hat,2022,Wood
c48bcf19-b7dc-4f31-9a33-aaf477436cdb,Rustic tuna,2009,Aluminum
ba368f58-050e-455e-9406-2e178fdc8f05,Gorgeous cotton sausages,2000,Glass Fiber
321f2892-ed5a-4a67-bf69-59ea1b2220b3,Steel towels,2006,Glass
842307dd-6a6f-4959-929a-039b63dc2815,Generic steel chicken,2002,Glass
eaed419f-c18d-4843-ab35-d2b2ed064da3,Unbranded salad,2004,Wood
b1fa7610-c043-4bcb-a7ed-116fcaa3dbd8,Metal shoes,2008,Glass
7ff4d2b1-acfa-41ae-9c8e-7e62519a253b,Granite car,2003,Plastic POM
7e106811-68bd-450f-ad7e-52201fcf3778,Tasty steel towels,2011,Metal
30c08b88-1ce6-4519-b806-8c5cdbd36ee2,Car,2020,Steel
40d23f54-127a-4caf-a28f-f5dc25ae3710,Handcrafted plastic keyboard,2020,Fiber
68fc545f-30e4-4fb6-a178-49e0ba0c63ce,Licensed bacon,2013,Wood
501ac769-a879-43ff-a88f-ae71a13aca58,Plastic bike,2018,Fiber
67537140-ec06-4c8e-82f5-d14c92ab3d9c,Unbranded metal cheese,2009,Aluminum
481add8c-aa12-4cd7-a857-886605f0f79c,Handcrafted plastic car,2017,Fiber
053c8270-ef52-43d8-88e1-f19abf05baaf,Frozen pants,2012,Plastic PBT
1bcfc56c-5223-4b89-8748-dc629ef6f405,Bike,2001,Fiber
77c78b16-cd0d-4577-a0f3-39dbe3a3314d,Soap,2009,Aluminum
b7346744-0e8c-4198-8b92-3bd7e60eccd0,Bacon,2017,Plastic ABS
5a621fe6-f8da-47c4-aea3-74f6be79ccb8,Cotton shirt,2013,Glass Fiber
1178b95e-f474-436b-8d1c-2b914b642e84,Shoes,2021,Plastic PBT
06cc8637-983e-4a34-b404-150cd2bc8ca5,Ergonomic chair,2002,Plastic PBT
ec4c366d-b38f-4069-a88a-992dc22c793c,Tasty sausages,2007,Metal
858360b5-0c5b-4a4b-a66b-0220fcc79afe,Rustic metal cheese,2010,Wood
8b70ddc3-08c7-421b-a789-2df82215142a,Unbranded keyboard,2009,Plastic POM
2782082b-3270-4fcd-98b4-b12a09a803a9,New frozen computer,2018,Plastic ABS
5617aa89-9db3-4b62-8737-48215926423d,Gorgeous salad,2002,Glass Fiber
28f5c789-57c4-418c-a1c1-8d3c4ecd63c9,Ergonomic hat,2015,Plastic POM
2f466836-73d1-4e27-935e-a106ca74d5dd,Plastic sausages,2008,Steel
b36a2b3a-e2ad-4c65-83f9-456e7533c3d7,Mouse,2003,Aluminum
9e7d5966-83ee-4c78-966f-a9c66bf3f530,Wooden sausages,2003,Wood
83452551-191f-43be-a1ff-44fa065a647f,Frozen shoes,2004,Steel
6a053207-cbc3-413c-bb90-3c3ad372a342,Tuna,2001,Aluminum
4f4372d7-f868-4d9c-9507-c89064a27c17,Fantastic sausages,2019,Plastic ABS
526181b1-035e-43a0-9399-eca10361d92d,Unbranded hat,2013,Fiber
6953f0a5-0840-4f49-85cf-0a77e02cd98f,Plastic chair,2009,Steel
e7c85db9-98a0-4fe8-bf52-c1043af53257,Incredible rubber hat,2010,Steel
64c38c3f-5a3d-45cb-ac4b-ee95accccc12,New ball,2020,Glass Fiber
53804cf0-b7e6-4d3f-a52a-3a7bbe749d58,Gloves,2009,Steel
67f8a5fd-eea7-4ff3-b26b-861420ff1504,Chips,2001,Plastic PBT
e43b0482-8bcb-49cb-b516-a563e643875d,Ergonomic granite pizza,2012,Steel
5cf65b6b-fa36-4cf8-b647-d7f9654e71ab,Small rubber ball,2008,Metal
f50f7a35-a81c-4a19-9467-328073d73aa6,Ergonomic bacon,2013,Plastic ABS
17cea8da-512f-485b-9775-c7d35d35c5c7,For repair salad,2000,Wood
36ecb07e-8cbf-42a8-aef6-b6aaccbf666b,Handcrafted ball,2009,Glass Fiber
b3b60c7a-25ba-4204-84e7-c3fd66344798,Tasty fresh bacon,2012,Wood
12338908-4948-4565-872b-fbb6737ba298,Pants,2017,Glass Fiber
14fd91b8-fdbf-45d2-9421-b96ff195dbab,Ball,2018,Glass Fiber
268c0927-e6d1-476a-8f59-291b95680c86,Chips,2008,Glass Fiber
07f3c740-c581-490d-a0af-1759d6a82f28,Handcrafted granite soap,2004,Plastic ABS
11f3251d-1311-4ded-8cc9-19319f2751aa,Tuna,2012,Steel
b0330ab3-58af-434e-82fc-b98669588df5,Generic pizza,2003,Steel
ba9c7146-dba8-43ea-9c32-1c843b7126f9,Incredible concrete pants,2020,Plastic ABS
eb61156f-0649-4bc4-a9ed-00ee7a189e02,Mouse,2003,Wood
75a80ac6-f80b-4334-875a-a8cf41e7392f,Granite pizza,2014,Steel
ba798cc0-e7ce-4e76-bd6f-bf25fe20df4f,Licensed ball,2007,Glass
69a12f28-0e62-41e9-b3c2-80dfa96ab28b,Mouse,2019,Aluminum
a4310955-dc67-4af4-9704-f554abeeeba5,Sleek concrete pants,2016,Fiber
70b97800-971c-4dff-8f12-3d5b0485cfb0,Refined computer,2011,Wood
4524da45-36b7-4b2a-8da2-bfde7a7a835f,Fantastic chair,2008,Glass
e0b94d08-d961-4bbd-8286-65ba2855ecb0,Steel chair,2018,Glass
17e93ea5-0bdd-4393-bb5c-cc9169e9c0fb,Bacon,2000,Wood
dc2f3fad-071f-4186-9420-2f445f4a1ffd,Practical concrete table,2012,Fiber
f36db3c3-f0be-49cb-af42-5e8fc3cdaa89,Shirt,2016,Steel
70a98943-cb01-41f8-97ee-d24ba4f0d35b,Chair,2008,Aluminum
ab11be60-8a20-4c70-ace0-6d64a7d1c44e,Hat,2015,Glass
45045bb7-f91f-43db-a070-fd9607eaeeea,Practical bike,2008,Metal
545b708c-edeb-4f19-9755-d2dab89a6147,Granite computer,2000,Fiber
29bb873d-76a8-4e47-9a33-7c1b5c104a3d,Handcrafted towels,2007,Metal
d73498a4-4133-470b-aa02-98f37fc72987,Practical gloves,2006,Steel
bf708385-18d5-4fb1-9239-74890894b245,Handcrafted fresh pizza,2013,Metal
78a68bce-fd38-4f5e-a813-2c700de68d35,Shirt,2002,Wood
8991637c-d39e-4763-b316-c286671f2239,Unbranded granite tuna,2014,Glass
7152e440-0221-43dd-a0b1-7aecad4972db,Practical towels,2020,Plastic PBT
321e32cb-f433-46ac-9cac-5e6f62af78ac,Tuna,2006,Fiber
b82278a0-ca2b-40cd-9b07-f30cf671ebfb,Chair,2017,Metal
9092bbcb-984f-454d-8d2a-0d4ce3ef480e,Car,2003,Wood
711bed57-8590-4685-a9a8-8b0268d2703f,Wooden car,2009,Steel
9f861b99-3113-4799-917a-b0971f40560f,Metal car,2016,Aluminum
c164dde3-f808-4fa1-9a73-bad538872533,Wooden hat,2020,Wood
a115046a-8c43-43e4-b378-f8e2e916f436,For repair plastic hat,2011,Plastic ABS
80bf7ab4-9260-4e72-a943-9056fd4685e0,Plastic salad,2020,Fiber
bfbbe758-37b5-4a3b-93d6-8847c34325ae,Chips,2021,Plastic POM
f1dc4858-101f-4913-95e0-9e9989b6ff7d,Incredible fresh gloves,2020,Wood
8b36b8f5-40b6-4ea2-b508-e36dcd38a2d9,Handmade ball,2013,Glass
0036910a-7ee9-4699-a1df-40dc5055a89d,Computer,2002,Plastic PBT
e66cabf9-b5c9-4767-a8b0-cea4d893503c,Chips,2018,Plastic POM
f7cd0b50-c1b7-4b37-8f3a-2dce9450e7cc,Wooden chips,2019,Metal
bfcd7721-6969-4d3c-8217-a131efe95903,For repair plastic shoes,2007,Metal
013da8c3-8bbf-483d-85bc-2288b476f987,Plastic bike,2008,Aluminum
675d1236-3ffd-420c-a1e3-eac446732c25,Practical soft fish,2020,Plastic ABS
40c251e9-61eb-4205-a563-22c453695c0b,Towels,2012,Glass Fiber
ee93c90c-15fd-4c79-bb0b-7a38c59f03e7,Rubber shirt,2013,Glass
2beb6503-9ddb-42ed-a384-f57b6d9106df,Car,2008,Fiber
2e676ee8-a18c-4143-97ba-2e5d67713826,Used towels,2010,Plastic POM
432dfb10-8343-4654-89b7-a52ad88e32f5,Rustic cheese,2000,Plastic ABS
5327a697-bc4b-44b4-84e4-886080086553,Computer,2003,Metal
784cd062-67f6-4a94-bbea-f40e3ee191d6,Gorgeous chicken,2016,Plastic ABS
157cca89-1aed-4e4e-a287-1827dc372dcd,Rustic cotton towels,2016,Plastic ABS
6344feed-59b0-428d-abb2-f2984db8f7e7,Plastic fish,2008,Metal
7a638438-bac8-4836-9097-d2d110ff3c66,Plastic chips,2000,Fiber
22ffe764-b1ce-48d6-95a2-507ecfcd5e84,Awesome rubber sausages,2019,Wood
d331d174-4509-4108-b324-385f5ae8e61d,Handcrafted fish,2000,Metal
0cd7f3fd-4fb9-4d07-b4ff-fbce888e09fc,Tasty ball,2000,Aluminum
932d9a6f-bdd6-4848-ba3f-0cd5074a6cf4,Ergonomic granite chicken,2010,Plastic PBT
4dad7b6c-4956-454d-b656-095fe8f4923a,New metal bacon,2011,Plastic POM
8834b7ab-508e-40f4-a586-ed6e21674200,Used fresh bacon,2003,Steel
0ebac599-6777-4bdd-a9b4-0d3515da93ff,Wooden bacon,2002,Plastic POM
5c333624-7ca0-403d-aa82-897a6a85fbd9,Soft cheese,2022,Fiber
3271ef45-2647-454a-94db-65b96007829a,Generic fish,2021,Steel
fadbb713-b63b-48e6-a9fa-9cff8f0e6c8b,Tasty cheese,2002,Plastic ABS
53ba8ed0-4755-4712-98b0-d12768522fa4,Licensed chips,2015,Plastic PBT
be9adc73-0e90-478f-b53d-e269e13e7b46,Awesome shoes,2005,Fiber
cd9526b8-830a-4a8e-8142-aa1bf843a4ea,Incredible hat,2006,Plastic POM
087937eb-0cc6-41cd-ab84-55ee7af1685e,Gently used rubber keyboard,2022,Wood
b3833b09-f606-488e-a64c-8fdedeca3819,Practical soap,2002,Glass
99744b71-82b6-44ca-9f84-f75699419749,Gloves,2014,Glass Fiber
519f9218-c737-4fd5-8f36-350530d29d16,Pants,2020,Glass Fiber
15c85a5c-615d-449c-b7ff-5236c7f84c35,Metal keyboard,2022,Steel
ffb2ce10-7f89-4532-9dcc-bbdca7ae33d1,Refined computer,2003,Metal
7531a5e6-1de1-4938-a431-27f191d23d80,Metal car,2015,Aluminum
2de8a5e7-2a18-4e26-8fde-38eed8876451,Chair,2018,Metal
3cddd8cc-9c00-4fdc-88bc-a3f69afe3edd,Wooden car,2013,Aluminum
54e303ab-c612-4376-9d7a-735a1d65e586,Towels,2012,Glass
3bb0312d-7577-4c5b-9a4a-97b37f811092,Tasty bike,2003,Plastic PBT
e77a1219-1575-48d3-a62f-276267f265de,Granite bacon,2002,Steel
a79421ae-ba7c-412c-974e-a9cb929070b6,Metal chair,2004,Glass
815fbe0c-da78-452b-9900-141d01724b37,Plastic pizza,2021,Wood
3471a22a-ad24-4569-a726-7f1698d0ecca,Used concrete cheese,2018,Wood
f22491d4-8cee-4fee-b59e-f37f77b54230,Salad,2009,Plastic PBT
8bccb004-0a59-47ad-b045-ef82d4acce52,Ergonomic wooden fish,2004,Plastic PBT
935ce408-c35d-40ad-ac50-502ae04de3f5,Practical towels,2010,Glass
c48f084f-0db5-4331-a78b-04c9f984f485,Sleek concrete chicken,2021,Wood
c37dfcfa-d207-45e7-92c1-dfe141250733,Salad,2011,Plastic PBT
6c3733db-1f45-403c-9e99-f8f852510d53,Fresh car,2016,Plastic ABS
66a6ccf5-e3c1-433a-921d-1a6cc7282bd2,Pizza,2000,Glass Fiber
a8e31cf1-3a19-4008-87f7-31e35c885764,Small sausages,2002,Plastic ABS
1cceae1e-655b-4316-b7ae-3bef16276030,Generic pants,2010,Aluminum
4007254c-88d6-4978-82d4-b78af2a73ede,Generic cotton tuna,2003,Plastic POM
27029c71-4006-4d95-b703-31c44a784027,Rustic cotton bike,2018,Metal
a21a99ea-9704-41c1-9341-c37ebc21f4a4,Tuna,2004,Glass Fiber
12e5c090-ed83-4112-a346-6da3e1dda147,Refined plastic chips,2019,Glass
5182ef0f-a78e-4a36-af3e-f604e17b5356,Chicken,2003,Glass
100e9a63-a195-42b5-834d-81db62dcf52f,Cotton shirt,2015,Aluminum
0515f76d-6224-4e22-8a1c-0adf3c58ebc2,Table,2003,Plastic PBT
889b0af4-c4e9-4777-a041-db44b09f2d94,Gorgeous sausages,2008,Metal
4fa17203-68fc-4b48-ba46-fd5c55bf5b51,Shoes,2014,Plastic POM
7eeffbd8-f9fc-46ac-9251-33a99b4da933,Sleek cheese,2005,Aluminum
ff6964c1-f78f-4538-b938-78955bf8e9bb,Steel computer,2019,Steel
8202e4bf-15b6-4537-a3de-e4bf1455538e,Handmade granite table,2017,Glass Fiber
14b10999-850f-4869-9cd6-e296013f3e17,Wooden pants,2021,Fiber
5813da2a-2c95-4b9c-a8d9-193b03ee6946,Sleek rubber shoes,2020,Fiber
9eb0b192-64d5-492d-8fb5-8e2d90260eb9,Shirt,2000,Aluminum
230665a2-2ebd-484e-b4d1-d3084b50b53e,For repair steel towels,2005,Plastic POM
adeb3d30-e704-4874-8d3d-8f490c1aaa4d,Chips,2014,Glass Fiber
c8fba90e-4af7-44d4-bfc9-202a0d906f68,Handcrafted plastic gloves,2004,Plastic POM
241ce394-c2bd-495e-a1b9-342035f2edc1,Handmade shirt,2019,Fiber
8afb2d9b-64ae-477f-bc3f-0f0be084ee1e,Soft car,2016,Glass Fiber
f0bda915-3923-43e1-9d1c-90b811803890,Shoes,2003,Steel
5b26312f-72d6-45fb-980a-eb6885b77f9d,Pizza,2018,Plastic ABS
6a482360-e877-440d-884b-59ecc1af6243,Handmade tuna,2008,Glass Fiber
0b9073cc-2851-4d5a-a408-c740844e1501,Small steel hat,2020,Glass
10096203-0944-431b-ae66-0094855168b4,Intelligent wooden hat,2005,Wood
779e959b-00de-411e-9401-eb729371cd04,Generic pants,2015,Aluminum
312bc94e-66bb-4383-9c98-f46ef29c0f0e,Gently used keyboard,2010,Fiber
a22bd49a-3645-4a03-9b74-d8e3a4a96042,Soap,2020,Metal
027b553c-ee93-4928-87ed-852ed7ae4d11,Fresh sausages,2019,Glass Fiber
74256187-5470-49c8-b978-cd697536467d,Rubber chair,2021,Aluminum
d682d5ac-b97e-4c46-9bff-17baf1f4ea5c,Fish,2021,Glass
25d54963-4c95-45c4-b025-47bb0cbef768,Hat,2007,Plastic POM
d2cc6b40-3bfd-40d8-8fa1-117470a879ee,Shirt,2010,Glass
8e74c819-f26a-4f61-b3f2-3d28a1b23758,Gently used hat,2005,Fiber
b8fdca55-1807-4d00-935c-fb6cce914d9a,Ball,2010,Plastic ABS
d70c7791-eb05-4fa8-a8b5-c8dab474a87b,Awesome steel computer,2010,Wood
fa7c9659-be85-4de8-babb-60499c865112,Incredible shirt,2020,Steel
31ae9168-06c7-4706-bfd2-d86e28a029ce,Metal car,2002,Fiber
